customerNr,year_of_birth,education,marital_status,income,kids,teens,customer_since,last_purchase_in_days,web_purchases,catalog_purchases,store_purchases,web_visits,campaign3,campaign4,campaign5,campaign1,campaign2,country
1045,1965,Graduation,Together,"$52,117.00",0,1,8/16/12,55,5,2,4,7,0,0,0,0,0,SP
4012,1972,PhD,Together,"$62,220.00",0,1,8/11/12,55,7,6,5,6,0,0,0,0,0,GER
5529,1946,PhD,Together,"$64,014.00",2,1,6/10/14,56,8,2,5,7,0,0,0,1,0,CA
4001,1946,PhD,Together,"$64,014.00",2,1,6/10/14,56,8,2,5,7,0,0,0,1,0,SA
10420,1955,Master,Divorced,"$46,390.00",0,1,5/5/14,56,4,2,3,7,0,0,0,0,0,US
7723,1979,Graduation,Together,"$75,507.00",0,0,5/2/14,56,8,6,6,3,0,0,0,0,0,GER
2963,1979,Graduation,Together,"$75,507.00",0,0,5/2/14,56,8,6,6,3,0,0,0,0,0,AUS
10634,1951,Master,Married,"$59,412.00",0,0,4/19/14,56,4,2,8,3,0,0,0,0,0,SP
5180,1968,PhD,Divorced,"$50,616.00",0,1,4/18/14,56,4,0,4,7,0,0,0,0,0,SP
6866,1969,Master,Together,"$35,924.00",1,1,3/23/14,56,1,0,3,5,0,0,0,0,0,SA
1328,1982,2n Cycle,Married,"$57,937.00",0,1,2/16/14,56,4,4,9,3,0,0,0,0,0,SA
1139,1984,PhD,Married,"$73,356.00",0,0,2/6/14,56,5,11,5,2,1,0,1,1,0,SP
4961,1974,Master,Together,"$21,255.00",1,0,1/21/14,56,2,1,4,4,0,0,0,0,0,SP
5177,1974,Master,Married,"$58,494.00",0,1,12/12/13,56,6,2,6,6,0,0,0,0,0,SA
2075,1969,Graduation,Married,"$72,460.00",0,0,11/14/13,56,3,5,7,1,0,0,0,0,0,SA
3428,1991,PhD,Together,"$68,682.00",0,0,10/6/13,56,4,9,10,2,0,0,0,0,0,SP
4500,1991,PhD,Together,"$68,682.00",0,0,10/6/13,56,4,9,10,2,0,0,0,0,0,SP
7369,1981,Master,Married,"$36,959.00",1,0,10/2/13,56,2,0,3,8,0,0,0,0,0,SP
4381,1971,PhD,Married,"$46,463.00",1,1,8/18/13,56,3,1,6,6,0,0,0,0,0,SP
9964,1979,Graduation,Single,"$61,825.00",0,1,8/7/13,56,4,2,8,4,0,0,0,0,0,SP
1630,1979,Graduation,Single,"$61,825.00",0,1,8/7/13,56,4,2,8,4,0,0,0,0,0,SP
5012,1989,Graduation,Married,"$28,691.00",1,0,7/4/13,56,1,0,3,8,0,0,0,0,0,SP
6918,1989,Graduation,Married,"$28,691.00",1,0,7/4/13,56,1,0,3,8,0,0,0,0,0,SP
7822,1976,Graduation,Together,"$54,058.00",0,1,6/4/13,56,4,6,8,3,0,0,0,0,0,SP
10156,1975,Graduation,Single,"$84,196.00",0,1,6/3/13,56,8,4,7,3,0,0,0,0,0,SP
3033,1963,Master,Together,"$38,620.00",0,0,5/11/13,56,2,5,3,3,0,0,0,0,0,AUS
4119,1963,Master,Together,"$38,620.00",0,0,5/11/13,56,2,5,3,3,0,0,0,0,0,GER
11110,1973,Graduation,Single,"$3,502.00",1,0,4/13/13,56,0,0,0,14,0,0,0,0,0,IND
332,1957,Graduation,Married,"$47,743.00",0,1,3/22/13,56,4,1,6,6,0,1,0,0,0,SP
737,1949,PhD,Married,"$80,360.00",0,0,3/3/13,56,4,4,5,2,0,1,1,1,0,SP
10319,1971,Graduation,Married,"$66,303.00",0,1,2/26/13,56,3,4,11,8,0,1,0,0,0,SP
2683,1969,Graduation,Married,"$52,413.00",0,2,2/2/13,56,6,4,12,6,0,0,0,0,0,CA
3445,1956,Graduation,Single,"$60,714.00",0,0,1/17/13,56,7,4,10,5,0,0,0,0,0,SA
10913,1984,Master,Single,"$31,385.00",1,0,12/5/12,56,1,0,2,8,1,0,0,0,0,SP
4427,1995,2n Cycle,Single,"$83,257.00",0,0,9/18/12,56,5,10,12,6,1,0,1,0,0,SP
8717,1975,PhD,Married,"$80,427.00",0,1,9/12/12,56,11,8,8,5,0,0,0,0,0,IND
2066,1949,Graduation,Together,"$38,823.00",0,1,8/30/12,56,2,1,3,6,0,0,0,0,0,SP
3340,1977,Graduation,Married,"$42,014.00",1,0,8/17/12,56,7,1,6,8,0,0,0,0,0,CA
8685,1977,Graduation,Married,"$42,014.00",1,0,8/17/12,56,7,1,6,8,0,0,0,0,0,SA
4149,1948,PhD,Together,"$76,140.00",0,0,5/13/14,57,5,9,6,2,0,0,0,0,0,SP
8726,1964,2n Cycle,Divorced,"$41,713.00",1,1,4/29/14,57,3,1,4,6,0,0,0,0,0,CA
2295,1954,PhD,Married,"$62,670.00",0,1,2/2/14,57,5,3,13,3,0,0,0,0,0,SA
3283,1972,2n Cycle,Married,"$70,932.00",0,1,1/19/14,57,6,2,12,3,0,0,0,0,0,SP
1915,1951,PhD,Married,"$78,939.00",0,0,12/12/13,57,8,5,6,3,0,0,0,0,0,GER
800,1960,Graduation,Together,"$44,512.00",1,1,8/30/13,57,1,0,3,4,0,0,0,0,0,SA
9166,1968,Graduation,Married,"$63,967.00",0,1,8/9/13,57,4,4,12,2,0,0,0,0,0,SP
5147,1948,Graduation,Single,"$90,842.00",0,0,7/29/13,57,4,9,13,1,0,0,0,0,0,SP
13,1947,PhD,Widow,"$25,358.00",0,1,7/22/13,57,1,0,3,6,0,0,0,0,0,SA
8557,1982,Graduation,Single,NA,1,0,6/17/13,57,2,0,3,6,0,0,0,0,0,AUS
8724,1982,Graduation,Single,"$28,567.00",1,0,6/17/13,57,2,0,3,6,0,0,0,0,0,SP
9381,1978,Graduation,Married,"$66,373.00",1,1,6/12/13,57,4,2,10,3,0,0,0,0,0,AUS
9384,1978,Graduation,Married,"$66,373.00",1,1,6/12/13,57,4,2,10,3,0,0,0,0,0,AUS
3560,1952,Graduation,Together,"$83,844.00",0,0,5/12/13,57,4,4,11,1,0,0,1,0,0,GER
241,1952,Graduation,Together,"$83,844.00",0,0,5/12/13,57,4,4,11,1,0,0,1,0,0,SP
7521,1952,Graduation,Together,"$83,844.00",0,0,5/12/13,57,4,4,11,1,0,0,1,0,0,CA
9799,1968,PhD,Divorced,"$83,664.00",1,1,5/8/13,57,2,2,12,5,0,0,0,0,0,SP
5123,1951,Master,Married,"$27,450.00",0,0,4/15/13,57,2,1,3,7,0,0,0,0,0,SP
448,1978,PhD,Single,"$54,880.00",1,0,3/1/13,57,6,2,11,5,0,0,0,0,0,SP
4837,1965,PhD,Married,"$71,322.00",0,1,2/16/13,57,8,5,13,4,0,0,0,0,0,SP
9365,1976,PhD,Single,"$60,000.00",0,1,12/22/12,57,11,3,5,6,0,0,0,0,0,SP
8932,1969,Master,Together,"$65,176.00",0,1,10/29/12,57,9,6,6,6,0,0,0,0,0,SA
7055,1952,PhD,Together,"$61,010.00",0,1,10/9/12,57,8,5,11,5,0,0,0,0,0,CA
3537,1981,Graduation,Together,"$31,089.00",1,0,8/17/12,57,3,0,4,8,0,0,0,0,0,SP
9081,1988,Graduation,Single,"$20,518.00",1,0,5/18/14,58,1,1,2,5,0,0,0,0,0,SP
4988,1948,PhD,Married,"$34,469.00",1,1,5/4/14,58,1,1,4,4,0,0,0,0,0,SA
1050,1952,Graduation,Married,"$28,332.00",0,0,4/30/14,58,2,1,4,2,0,0,0,0,0,GER
5610,1965,Graduation,Together,"$33,456.00",1,1,4/21/14,58,1,0,3,7,0,0,0,0,0,IND
3526,1968,PhD,Married,"$38,443.00",1,1,1/27/14,58,1,0,3,7,0,0,0,0,0,SP
5136,1973,Graduation,Single,"$65,333.00",0,1,1/17/14,58,9,4,8,6,0,1,1,0,0,CA
1411,1952,Graduation,Divorced,"$82,623.00",0,0,11/10/13,58,2,9,4,1,0,0,0,0,0,SP
701,1971,Graduation,Married,"$73,691.00",0,1,11/6/13,58,6,2,8,2,1,0,0,0,0,SP
6203,1947,Graduation,Together,"$74,485.00",0,0,8/24/13,58,6,7,12,3,0,0,0,0,0,SP
7192,1955,Graduation,Together,"$65,748.00",0,1,4/15/13,58,2,4,10,1,0,0,0,0,0,SP
5181,1982,Basic,Single,"$24,367.00",1,0,3/20/13,58,1,0,2,9,0,0,0,0,0,SP
9220,1971,Graduation,Single,"$91,700.00",0,0,1/17/13,58,8,6,5,3,0,0,0,0,0,SP
7734,1993,Graduation,Absurd,"$79,244.00",0,0,12/19/12,58,4,10,7,1,0,0,1,1,0,AUS
10446,1957,PhD,Married,"$82,017.00",0,0,11/7/12,58,5,4,7,2,0,1,1,1,0,CA
5524,1957,Graduation,Single,"$58,138.00",0,0,9/4/12,58,8,10,4,7,0,0,0,0,0,US
3830,1953,Master,Married,"$59,354.00",0,2,4/24/14,59,4,4,7,3,0,0,0,0,0,CA
5186,1955,PhD,Married,"$58,482.00",0,1,3/12/14,59,7,4,9,6,0,1,0,0,0,CA
8514,1976,Graduation,Together,"$29,478.00",1,0,1/17/14,59,1,0,3,6,0,0,0,0,0,SP
7165,1972,Graduation,Together,"$64,474.00",0,1,10/22/13,59,8,2,10,5,0,0,0,0,0,SP
10236,1975,Master,Single,"$31,160.00",1,0,9/16/13,59,2,0,3,8,0,0,0,0,0,SA
2392,1972,Graduation,Married,"$40,321.00",1,1,7/29/13,59,3,0,3,7,0,0,0,0,0,SP
1920,1972,Graduation,Married,"$40,321.00",1,1,7/29/13,59,3,0,3,7,0,0,0,0,0,SP
3673,1971,Graduation,Single,"$55,239.00",0,1,7/14/13,59,7,5,11,5,0,0,0,0,0,SA
1453,1943,PhD,Widow,"$57,513.00",0,0,7/6/13,59,9,3,13,6,0,0,0,0,0,SP
4518,1979,Graduation,Together,"$85,693.00",0,1,4/20/13,59,9,5,11,5,0,0,0,0,0,CA
8969,1977,Graduation,Married,"$71,855.00",0,1,1/16/13,59,5,5,11,3,0,0,0,0,0,SA
387,1976,Basic,Married,"$7,500.00",0,0,11/13/12,59,2,0,3,8,0,0,0,0,0,US
1079,1971,PhD,Married,"$71,969.00",0,1,10/16/12,59,3,4,9,8,0,1,0,0,0,IND
164,1977,PhD,Married,"$28,973.00",0,0,10/13/12,59,5,1,5,8,0,0,0,0,0,SP
3434,1951,Graduation,Single,"$80,872.00",0,0,5/12/14,60,4,4,10,1,0,0,0,0,0,SP
5721,1956,PhD,Married,"$84,117.00",0,0,5/11/14,60,7,10,6,2,0,0,1,0,0,CA
8418,1958,2n Cycle,Single,"$38,741.00",1,1,3/30/14,60,2,0,3,7,0,0,0,0,0,GER
5300,1973,Master,Married,"$38,961.00",1,0,12/30/13,60,2,1,2,7,0,0,0,0,0,SP
10424,1968,Graduation,Single,"$75,922.00",0,0,12/9/13,60,4,4,9,1,0,0,0,0,0,SA
11171,1965,Master,Married,"$56,962.00",2,1,10/11/13,60,6,3,5,7,0,0,0,0,0,AUS
1600,1965,Master,Married,"$56,962.00",2,1,10/11/13,60,6,3,5,7,0,0,0,0,0,SA
7851,1949,Graduation,Widow,"$70,165.00",0,0,9/22/13,60,3,7,11,1,0,0,0,0,0,SP
10701,1973,Graduation,Married,"$65,308.00",0,0,9/11/13,60,7,8,12,4,0,0,1,1,0,US
891,1951,Master,Together,"$29,298.00",1,1,9/7/13,60,1,0,2,5,0,0,0,0,0,SP
6912,1967,PhD,Married,"$63,246.00",0,2,8/20/13,60,6,3,12,4,0,0,0,0,0,SP
5967,1952,Graduation,Together,"$33,402.00",1,1,7/18/13,60,2,1,3,8,0,0,0,0,0,GER
2109,1990,Graduation,Single,"$96,843.00",0,0,4/23/13,60,6,11,10,2,0,0,1,0,0,SP
6292,1986,PhD,Married,"$82,333.00",0,0,3/30/13,60,4,3,10,2,0,0,1,0,0,GER
8537,1949,Graduation,Widow,"$72,643.00",0,0,2/27/13,60,3,10,7,2,0,0,0,1,0,SP
9576,1982,PhD,Together,"$32,313.00",1,0,2/11/13,60,4,0,4,9,0,0,0,0,0,SP
5935,1956,Master,Single,"$55,284.00",0,1,12/24/12,60,7,5,8,5,0,0,0,0,0,IND
10264,1979,Graduation,Divorced,"$15,287.00",1,0,10/10/12,60,1,1,2,7,1,0,0,0,0,SA
234,1979,Graduation,Divorced,"$15,287.00",1,0,10/10/12,60,1,1,2,7,1,0,0,0,0,SP
3202,1987,PhD,Married,"$51,563.00",0,0,10/1/12,60,4,4,10,8,0,1,1,0,0,SA
1103,1976,Master,Married,"$81,929.00",1,0,9/29/12,60,4,4,10,6,1,0,1,0,0,AUS
610,1953,PhD,Together,"$53,593.00",1,1,8/7/12,60,7,2,6,8,0,0,0,0,0,AUS
4480,1973,Master,Married,"$60,432.00",0,1,3/9/14,61,7,2,5,6,0,0,0,0,0,SA
10660,1957,Master,Married,"$66,726.00",1,1,1/12/14,61,8,2,4,7,0,1,0,0,0,SP
9353,1959,Graduation,Single,"$62,450.00",0,1,1/6/14,61,5,5,4,3,0,1,0,0,0,IND
4120,1975,2n Cycle,Single,"$49,514.00",1,0,12/17/13,61,6,1,4,7,0,0,0,0,0,IND
2836,1972,PhD,Married,"$43,269.00",1,0,9/16/13,61,1,0,2,8,0,0,0,0,0,GER
9579,1959,PhD,Married,"$33,762.00",2,1,7/7/13,61,2,2,2,8,0,0,0,0,0,CA
5841,1966,Graduation,Together,"$60,894.00",0,1,6/28/13,61,10,3,8,7,0,0,0,0,0,SP
3174,1959,Graduation,Together,"$87,771.00",0,1,5/22/13,61,5,10,4,6,0,1,1,1,1,SP
5536,1959,Graduation,Together,"$87,771.00",0,1,5/22/13,61,5,10,4,6,0,1,1,1,1,CA
2061,1955,Graduation,Married,"$50,737.00",0,1,5/11/13,61,2,0,4,6,0,1,0,0,0,SP
8477,1956,Graduation,Divorced,"$26,150.00",2,1,3/11/13,61,1,0,3,7,0,0,0,0,0,SP
640,1951,Graduation,Married,"$57,304.00",0,1,3/11/13,61,7,6,10,5,0,0,0,0,0,SP
3828,1951,Graduation,Married,"$71,107.00",0,1,2/17/13,61,7,6,13,4,0,0,0,0,0,SP
4093,1975,Master,Together,"$53,253.00",1,1,2/11/13,61,4,3,5,5,0,0,0,0,0,CA
8624,1958,Graduation,Married,"$81,320.00",0,0,2/6/13,61,4,3,10,2,0,0,0,0,0,SA
2802,1992,2n Cycle,Married,"$87,000.00",0,0,12/15/12,61,4,6,7,2,0,0,0,0,0,AUS
368,1974,Graduation,Married,"$40,049.00",0,1,11/29/12,61,3,2,6,5,0,0,0,0,0,IND
3599,1970,Graduation,Married,"$63,684.00",0,1,11/26/12,61,8,4,8,5,0,0,0,0,0,SP
3389,1970,Graduation,Married,"$69,016.00",0,1,11/22/12,61,8,9,13,5,0,0,0,0,0,SP
10710,1979,Graduation,Married,"$7,500.00",0,1,8/29/12,61,1,0,2,8,0,0,0,0,0,SP
7118,1957,Graduation,Married,"$73,803.00",0,1,8/1/12,61,9,5,6,6,1,0,0,0,0,CA
4937,1973,2n Cycle,Married,"$46,094.00",1,1,6/10/14,62,1,0,3,7,0,0,0,0,0,SP
1127,1973,PhD,Married,"$85,844.00",0,0,5/29/14,62,6,6,7,2,0,0,1,0,0,SP
833,1955,Master,Married,"$38,452.00",1,1,3/30/14,62,3,0,3,7,0,0,0,0,0,SP
3565,1955,Master,Married,"$38,452.00",1,1,3/30/14,62,3,0,3,7,0,0,0,0,0,SP
6086,1955,Graduation,Married,"$80,395.00",0,0,11/23/13,62,6,5,12,2,0,0,0,1,0,AUS
1763,1988,Graduation,Together,"$87,679.00",0,0,7/27/13,62,7,11,10,4,1,0,1,1,0,CA
4697,1949,Master,Divorced,"$35,416.00",0,0,6/13/13,62,7,1,5,8,0,0,0,0,0,SA
182,1946,PhD,Together,"$44,124.00",0,1,5/11/13,62,6,2,5,8,0,0,0,0,0,SP
1165,1958,PhD,Single,"$50,729.00",1,1,5/2/13,62,6,2,7,6,0,0,0,0,0,SA
5386,1953,Graduation,Together,"$94,384.00",0,0,3/4/13,62,5,8,5,2,0,1,1,1,0,SA
6024,1953,Graduation,Together,"$94,384.00",0,0,3/4/13,62,5,8,5,2,0,1,1,1,0,SP
2678,1990,Graduation,Single,"$34,412.00",1,0,2/13/13,62,5,0,3,9,0,0,0,0,0,AUS
5790,1985,Graduation,Married,"$31,158.00",1,0,1/27/13,62,2,0,3,8,0,0,0,0,0,SP
236,1951,Graduation,Married,"$34,838.00",1,1,1/19/13,62,2,1,4,6,0,0,0,0,0,CA
6001,1979,Graduation,Married,"$56,775.00",0,1,1/2/13,62,5,8,10,5,0,0,0,0,0,SP
6250,1949,PhD,Widow,"$54,356.00",0,1,11/19/12,62,11,2,8,8,0,0,0,0,0,SP
1168,1978,PhD,Married,"$72,159.00",0,0,10/29/12,62,4,6,10,2,0,0,0,0,0,SP
10749,1991,Graduation,Single,"$8,028.00",0,0,9/18/12,62,0,1,0,19,0,0,0,0,0,SP
2926,1952,Master,Together,"$55,951.00",0,1,8/23/12,62,3,6,11,8,0,1,0,0,1,SA
716,1949,PhD,Together,"$67,911.00",0,1,5/22/14,63,6,7,11,3,0,0,0,0,0,SP
6544,1949,PhD,Together,"$67,911.00",0,1,5/22/14,63,6,7,11,3,0,0,0,0,0,GER
4298,1973,PhD,Together,"$20,427.00",1,0,3/24/14,63,1,0,2,8,0,0,0,0,0,SP
5823,1970,PhD,Single,"$32,303.00",0,1,3/8/14,63,1,0,4,5,0,0,0,0,0,IND
8375,1968,PhD,Married,"$55,954.00",0,1,3/3/14,63,8,2,6,7,0,0,0,0,0,AUS
5723,1976,PhD,Together,"$49,187.00",0,1,1/11/14,63,1,1,5,2,0,0,0,0,0,SP
5763,1972,Master,Together,"$49,854.00",1,0,11/10/13,63,6,2,5,6,0,0,0,0,0,CA
8727,1978,Graduation,Divorced,"$63,693.00",0,1,10/14/13,63,11,6,9,6,0,0,0,0,0,SA
3056,1978,Graduation,Divorced,"$63,693.00",0,1,10/14/13,63,11,6,9,6,0,0,0,0,0,SA
8442,1985,Master,Married,"$19,510.00",2,0,9/4/13,63,1,0,3,7,0,0,0,0,0,CA
3712,1959,Graduation,Divorced,"$52,332.00",0,0,8/28/13,63,3,2,6,4,0,1,0,0,0,IND
10722,1973,Graduation,Together,"$55,593.00",0,1,8/21/13,63,6,6,3,6,1,0,0,0,0,IND
2406,1949,Graduation,Together,"$54,591.00",0,1,8/5/13,63,6,2,8,5,0,0,0,0,0,AUS
7313,1949,2n Cycle,Widow,"$74,859.00",0,0,6/3/13,63,6,5,11,3,0,0,0,1,0,CA
2656,1971,Graduation,Divorced,"$40,851.00",1,1,2/21/13,63,1,1,2,7,0,0,0,0,0,CA
1993,1949,PhD,Married,"$58,607.00",0,1,12/23/12,63,2,3,9,8,0,1,0,0,0,US
4136,1992,Basic,Single,"$7,500.00",1,0,12/3/12,63,3,2,2,9,0,0,0,0,0,SP
2928,1975,PhD,Single,"$52,614.00",0,1,12/1/12,63,2,4,8,8,0,0,0,0,0,SP
2920,1975,PhD,Single,"$52,614.00",0,1,12/1/12,63,2,4,8,8,0,0,0,0,0,ME
6661,1974,Graduation,Married,"$67,445.00",0,1,8/12/12,63,9,6,12,6,0,0,0,0,0,SP
5462,1974,Graduation,Married,"$67,445.00",0,1,8/12/12,63,9,6,12,6,0,0,0,0,0,IND
10897,1974,Graduation,Married,"$67,445.00",0,1,8/12/12,63,9,6,12,6,0,0,0,0,0,AUS
10542,1968,PhD,Married,"$36,778.00",1,1,8/5/12,63,3,0,3,9,0,0,0,0,0,SP
5756,1983,Graduation,Together,"$39,453.00",1,0,4/3/14,64,2,0,3,6,0,0,0,0,0,SP
3570,1969,PhD,Together,"$42,731.00",1,0,10/21/13,64,4,1,5,5,0,0,0,0,0,SA
1072,1965,PhD,Single,"$40,760.00",0,1,8/30/13,64,2,1,3,6,0,0,0,0,0,CA
9606,1965,PhD,Married,"$69,969.00",0,0,8/27/13,64,4,2,6,3,0,0,1,1,0,SP
2730,1955,Graduation,Single,"$80,317.00",0,0,8/20/13,64,3,4,10,1,0,0,0,0,0,CA
2995,1957,Master,Together,"$66,636.00",0,0,8/17/13,64,3,4,9,1,0,0,0,0,0,SP
8210,1975,Master,Married,"$54,730.00",0,1,8/15/13,64,4,1,8,4,0,0,0,0,0,SP
773,1971,Master,Divorced,"$42,835.00",1,1,6/30/13,64,6,6,4,6,0,0,0,0,0,IND
5272,1965,Master,Married,"$53,843.00",0,1,6/27/13,64,8,5,3,7,0,0,0,0,0,SA
5125,1960,Graduation,Married,"$79,530.00",0,0,5/17/13,64,4,10,11,2,0,0,0,0,0,SP
4391,1968,Master,Divorced,"$63,841.00",0,1,4/21/13,64,9,3,9,6,0,0,0,0,0,SA
6283,1968,Master,Divorced,"$63,841.00",0,1,4/21/13,64,9,3,9,6,0,0,0,0,0,SP
3421,1968,Master,Divorced,"$63,841.00",0,1,4/21/13,64,9,3,9,6,0,0,0,0,0,AUS
5731,1983,Master,Married,"$27,100.00",1,0,4/5/13,64,1,0,3,7,0,0,0,0,0,SP
7152,1983,Master,Married,"$27,100.00",1,0,4/5/13,64,1,0,3,7,0,0,0,0,0,GER
3919,1976,Master,Single,"$72,309.00",0,0,3/11/13,64,5,6,8,3,0,0,0,1,0,CA
6097,1959,Graduation,Single,"$50,664.00",1,1,1/16/13,64,8,1,6,9,0,0,0,0,0,SA
5150,1979,Basic,Single,"$20,194.00",1,0,12/17/12,64,2,0,3,6,0,0,0,0,0,SP
10479,1975,PhD,Married,"$76,618.00",0,0,12/7/12,64,3,2,5,1,0,0,0,0,0,AUS
5966,1974,PhD,Married,"$45,207.00",1,1,11/10/12,64,3,1,6,6,0,1,0,0,0,SP
3439,1972,Graduation,Married,"$56,721.00",1,1,10/31/12,64,4,1,5,6,0,0,0,0,0,SP
6609,1966,Graduation,Widow,"$27,038.00",0,0,9/18/12,64,3,0,3,9,0,0,0,0,0,SA
5393,1977,Graduation,Single,"$23,763.00",1,0,8/7/12,64,1,0,3,7,0,0,0,0,0,SP
9014,1975,Graduation,Married,"$37,085.00",1,1,6/26/14,65,3,0,3,8,0,0,0,0,0,IND
4050,1966,Master,Married,"$49,605.00",0,0,6/21/14,65,2,1,4,3,0,0,0,0,0,CA
6862,1971,Graduation,Divorced,"$1,730.00",0,0,5/18/14,65,0,0,0,20,0,0,0,0,0,SP
8315,1995,Graduation,Single,"$34,824.00",0,0,3/26/14,65,1,0,2,6,0,0,0,0,0,US
5184,1995,Graduation,Single,"$34,824.00",0,0,3/26/14,65,1,0,2,6,0,0,0,0,0,SP
3643,1974,Master,Married,"$63,206.00",0,0,3/20/14,65,4,3,6,2,0,0,1,0,0,CA
2589,1972,Graduation,Divorced,"$26,759.00",1,0,2/7/14,65,2,1,3,6,0,0,0,0,0,AUS
4887,1976,PhD,Divorced,"$55,412.00",1,1,11/22/13,65,2,0,3,5,0,0,0,0,0,CA
10104,1974,Graduation,Together,"$33,590.00",2,1,11/3/13,65,1,0,2,7,0,0,0,0,0,CA
3254,1971,Graduation,Married,"$70,886.00",1,0,10/14/13,65,5,4,4,2,0,0,0,0,0,SP
2004,1969,Graduation,Single,"$72,679.00",0,1,9/18/13,65,4,7,5,1,0,0,0,0,0,SP
6142,1943,Master,Married,"$65,073.00",0,0,8/20/13,65,5,3,5,2,0,0,0,0,0,SP
8553,1965,Graduation,Married,"$44,300.00",1,1,6/23/13,65,1,0,3,6,0,0,0,0,0,SP
9805,1953,Master,Together,"$56,129.00",0,1,6/20/13,65,6,2,10,4,0,0,0,0,0,CA
849,1953,Master,Together,"$56,129.00",0,1,6/20/13,65,6,2,10,4,0,0,0,0,0,SP
1606,1971,Graduation,Together,"$38,590.00",1,0,5/15/13,65,1,0,2,8,0,0,0,0,0,SA
125,1958,2n Cycle,Together,"$53,083.00",1,1,5/15/13,65,5,1,5,7,0,1,0,0,0,IND
9305,1976,2n Cycle,Single,"$79,689.00",0,0,5/12/13,65,4,9,13,2,0,0,0,0,0,SP
4706,1966,Graduation,Single,"$34,704.00",0,1,4/27/13,65,1,0,3,5,0,0,0,0,0,CA
4437,1962,Graduation,Married,"$65,316.00",1,1,4/24/13,65,3,2,5,4,0,0,0,0,0,SP
3081,1978,PhD,Married,"$41,014.00",1,0,4/22/13,65,1,0,2,7,0,0,0,0,0,SP
3536,1960,Graduation,Together,"$19,740.00",0,1,3/24/13,65,1,1,3,5,0,0,0,0,0,IND
8686,1979,Basic,Together,"$23,724.00",1,0,1/8/13,65,2,0,3,8,0,0,0,0,0,SP
9707,1969,PhD,Married,"$55,212.00",0,1,11/23/12,65,4,2,11,8,0,1,0,0,1,SP
10872,1969,PhD,Married,"$55,212.00",0,1,11/23/12,65,4,2,11,8,0,1,0,0,1,SP
9058,1955,Graduation,Widow,"$79,800.00",0,0,9/23/12,65,5,11,5,3,1,0,1,1,0,SP
4640,1967,Graduation,Divorced,"$70,647.00",0,1,9/21/12,65,4,7,13,2,0,0,0,0,0,SA
2525,1974,PhD,Married,"$38,410.00",0,0,9/14/12,65,5,2,9,6,0,0,0,0,0,CA
9503,1980,Graduation,Single,"$28,071.00",0,0,8/29/12,65,5,1,5,8,0,0,0,0,0,SP
10704,1969,Graduation,Single,"$54,803.00",0,1,8/21/12,65,6,2,9,4,0,0,0,0,0,SP
2669,1993,Graduation,Single,"$74,293.00",0,0,5/4/14,66,5,4,6,2,0,0,0,0,0,SP
10037,1993,Graduation,Single,"$74,293.00",0,0,5/4/14,66,5,4,6,2,0,0,0,0,0,SA
5680,1984,2n Cycle,Married,"$35,684.00",1,0,4/22/14,66,1,0,3,6,0,0,0,0,0,SP
3726,1986,PhD,Together,"$34,320.00",1,0,2/16/14,66,1,0,2,8,0,0,0,0,0,SA
4548,1981,Graduation,Single,"$41,967.00",1,1,11/23/13,66,1,0,3,4,0,0,0,0,0,CA
4599,1976,Master,Married,"$49,681.00",0,2,11/4/13,66,7,1,7,7,0,0,0,0,0,CA
879,1976,Master,Married,"$49,681.00",0,2,11/4/13,66,7,1,7,7,0,0,0,0,0,SA
7409,1970,Graduation,Together,"$53,187.00",1,0,10/26/13,66,4,1,6,5,0,0,0,0,0,SP
1964,1951,Graduation,Together,"$86,610.00",0,0,9/5/13,66,5,6,6,2,0,0,0,0,0,SP
0,1985,Graduation,Married,"$70,951.00",0,0,5/4/13,66,3,4,9,1,0,0,0,0,0,SA
4860,1970,Graduation,Single,"$24,206.00",1,0,3/8/13,66,1,0,3,6,0,0,0,0,0,SP
425,1985,Graduation,Married,"$55,357.00",2,0,2/19/13,66,6,2,11,5,0,0,0,0,0,IND
9500,1959,Graduation,Married,"$58,113.00",0,1,1/25/13,66,9,2,8,7,0,0,0,0,0,SP
3074,1984,PhD,Married,"$70,643.00",0,0,10/15/12,66,5,8,4,6,0,0,0,0,0,SP
5140,1985,PhD,Married,"$64,355.00",1,0,8/24/12,66,4,3,12,8,0,0,0,0,0,SP
2611,1959,Master,Together,"$82,576.00",0,0,8/1/12,66,2,4,12,1,0,0,1,0,0,SA
916,1972,PhD,Single,"$41,644.00",1,1,5/9/14,67,1,0,3,3,0,0,0,0,0,SP
10413,1984,Graduation,Married,"$72,570.00",0,0,4/25/14,67,4,6,12,1,0,0,0,0,0,SP
3696,1965,Graduation,Divorced,"$30,630.00",1,1,1/27/14,67,2,0,3,7,0,0,0,0,0,SP
304,1981,Master,Single,"$22,944.00",1,0,12/23/13,67,3,0,3,7,0,0,0,0,0,SP
5113,1971,PhD,Divorced,"$86,979.00",0,0,11/7/13,67,5,5,5,2,1,0,0,0,0,SP
2863,1970,Graduation,Single,NA,1,2,8/23/13,67,2,3,10,7,0,1,0,1,0,SP
4597,1970,PhD,Together,"$82,072.00",0,0,7/2/13,67,3,2,13,1,0,0,0,0,0,SA
675,1973,Master,Divorced,"$52,034.00",1,1,5/17/13,67,4,2,5,7,0,0,0,0,0,SP
